cube,cube_idx,dropped,dem_mean,forest_frac,ndvi_mean,ndvi_forest_mean
mc_0.23_43.43_1.3_20230928_0,193,False,286.7396527649835,0.5802001953125,0.7589841498428537,0.8740460541387017
mc_0.19_48.72_1.3_20230928_0,194,False,213.64734976459295,0.22772216796875,0.7201314699133184,0.8398256252596132
mc_0.21_46.21_1.3_20230928_0,195,False,136.184500714764,0.19842529296875,0.6208052574629742,0.8396257027490214
mc_0.19_42.72_1.3_20230928_0,196,False,2057.608232945204,0.1478271484375,0.5069028955890873,0.6316482364242814
mc_0.28_41.02_1.3_20230928_0,197,False,398.4221762921661,0.67926025390625,0.5271036584870854,0.5934199823813029
mc_0.25_45.59_1.3_20230928_0,198,False,152.60044315224513,0.5911865234375,0.7293715045166154,0.8481397561205429
mc_0.29_44.97_1.3_20230928_0,199,False,114.75625382363796,0.73779296875,0.7589609159623327,0.8179216007663621
mc_0.30_45.20_1.3_20230928_0,200,False,134.0282409088686,0.56610107421875,0.7120831611711808,0.785553790350088
mc_0.25_42.84_1.1_20230611_0,201,False,2024.2102679163218,0.14825439453125,0.6469625079678542,0.722370841603388
mc_0.31_48.97_1.3_20230928_0,202,False,220.40839917212725,0.01495361328125,0.6200854398577758,0.8543949381145187
mc_0.32_47.34_1.3_20230928_0,203,False,88.2858022316359,0.67022705078125,0.7635204973578849,0.8292610617124009
mc_0.34_49.34_1.3_20230928_0,204,True,126.64598045544699,0.068115234375,0.6244471557003376,0.836919013207002
mc_0.37_47.84_1.3_20230928_0,205,False,166.97033584304154,0.72235107421875,0.7311876833861226,0.7877114890392948
mc_0.38_41.30_1.3_20230928_0,206,False,226.38239354547113,0.76617431640625,0.4948713592984977,0.5200577562651777
mc_0.39_45.09_1.3_20230928_0,207,False,107.2432581584435,0.72747802734375,0.7696224903031227,0.8108768958104948
mc_0.39_42.97_1.1_20230611_0,208,False,862.1017782874405,0.60662841796875,0.7822695326840232,0.8313563202898576
mc_0.42_48.08_1.3_20230928_0,209,False,95.49348517274484,0.216552734375,0.6403718470487016,0.8064431519300143
mc_0.40_51.19_1.3_20230928_0,210,True,14.639827457722276,0.01470947265625,0.5804293705223089,0.7708654226964531
mc_0.40_46.47_1.3_20230928_0,211,False,134.48176285019144,0.56512451171875,0.6823686721653481,0.8246073002135386
mc_0.44_42.72_1.3_20230928_0,212,True,2207.253840968013,0.06494140625,0.5112053834202738,0.6993266847242957
mc_0.44_47.84_1.3_20230928_0,213,True,130.28854277404025,0.0606689453125,0.6326774312840386,0.8440462932296904
mc_0.45_50.96_1.3_20230928_0,214,False,58.58807976997923,0.517578125,0.7658825455529683,0.8232375615182553
mc_0.47_48.84_1.3_20230928_0,215,True,247.89995343331248,0.11541748046875,0.6058514810667116,0.8131933938028396
mc_0.44_52.09_1.3_20230928_0,216,True,87.77103452710435,0.00579833984375,0.5013404834223038,0.8425195108021237
mc_0.53_45.05_1.3_20230928_0,217,False,165.67543700477108,0.7325439453125,0.7720762220211724,0.8074733832386648
mc_0.53_46.43_1.3_20230928_0,218,False,136.6848127101548,0.6290283203125,0.699941311801462,0.793880023144778
mc_0.53_46.09_1.3_20230928_0,219,False,178.48058061674237,0.3438720703125,0.6941361232199681,0.8360027094402226
mc_0.53_42.84_1.1_20230611_0,220,False,1401.7523593828082,0.59515380859375,0.797048827173498,0.832339467207749
mc_0.56_40.97_1.3_20230928_0,221,False,296.2368915248662,0.72601318359375,0.5614152644540342,0.6022244229540455
mc_0.56_42.84_1.3_20230928_0,222,False,1604.9770140573382,0.4874267578125,0.74585203710081,0.7894475535425581
mc_0.59_48.59_1.3_20230928_0,223,False,272.76969959028065,0.1910400390625,0.6533387926139134,0.8508897388775319
mc_0.56_48.77_1.3_20230928_0,224,False,277.35307723563164,0.16888427734375,0.6199074804078631,0.8136986509312623
mc_0.59_43.65_1.3_20230928_0,225,True,150.96375084202737,0.00189208984375,0.4755199802689802,0.7788106885526579
mc_0.62_47.52_1.3_20230928_0,226,False,127.15904957940802,0.43792724609375,0.6127071272834498,0.8364101612815473
mc_0.63_42.97_1.3_20230928_0,227,False,517.177868720144,0.58233642578125,0.7508723774102288,0.8230369656137081
mc_0.65_43.23_1.3_20230928_0,228,False,354.27929673343897,0.53717041015625,0.745066135262522,0.8470261063722744
